start_node_name,start_node_id,end_node_name,end_node_id,relationship_type,label
明志科技,1818,联赢激光,3445,same_industry,1
千山药机,3872,通策医疗,1699,same_industry,1
科迪乳业,3943,ST新光,1162,same_industry,1
证通电子,742,博彦科技,3587,same_industry,1
恩华药业,3331,兴业证券,1116,same_industry,1
华源控股,3686,苏州固锝,1884,same_industry,1
智洋创新,775,华贸物流,1712,same_industry,1
雷电微力,1686,星华反光,2803,same_industry,1
东亚机械,2907,唐人神,3795,same_industry,1
东亚机械,2907,扬电科技,3630,same_industry,1
东方铁塔,522,新洋丰,2985,same_industry,1
亚宝药业,46,同仁堂,853,same_industry,1
中科金财,2844,振东制药,1540,same_industry,1
鑫铂股份,91,中科创达,722,same_industry,1
健民集团,3257,舍得酒业,3621,same_industry,1
漱玉平民,2487,百洋医药,3927,same_industry,1
永创智能,2813,和而泰,1859,same_industry,1
弘讯科技,1072,云南能投,1151,same_industry,1
振华新材,2612,凯赛生物,413,same_industry,1
上实发展,2239,上海电气,3737,same_industry,1
悦安新材,2001,宏微科技,1288,same_industry,1
悦安新材,2001,倍轻松,1176,same_industry,1
佳力图,418,嘉友国际,2478,same_industry,1
正平股份,1680,中国海诚,1195,same_industry,1
山东墨龙,3547,东方证券,3543,same_industry,1
华特气体,3887,凯美特气,1750,same_industry,1
三特索道,3011,雅戈尔,2682,same_industry,1
迈克生物,3815,生物股份,280,same_industry,1
伟星股份,3299,楚江新材,3403,same_industry,1
合盛硅业,501,江苏阳光,1299,same_industry,1
航天发展,842,联创互联,2846,same_industry,1
乐通股份,2136,京城股份,2306,same_industry,1
东瑞股份,493,罗曼股份,2814,same_industry,1
博汇纸业,3682,太阳纸业,2069,same_industry,1
北特科技,3205,华虹计通,1960,same_industry,1
万泽股份,3321,科伦药业,2079,same_industry,1
飞科电器,3515,鸿泉物联,232,same_industry,1
飞科电器,3515,安徽合力,3193,same_industry,1
恒顺醋业,3042,加加食品,986,same_industry,1
加加食品,986,德赛西威,3468,same_industry,1
亿利洁能,2268,新疆天业,2022,same_industry,1
牧高笛,508,太平鸟,2934,same_industry,1
晓鸣股份,3156,诺禾致源,2453,same_industry,1
粤宏远A,2261,南山控股,1990,same_industry,1
中洲控股,3597,深物业A,1499,same_industry,1
纳思达,1229,中船汉光,2464,same_industry,1
纳思达,1229,长川科技,2312,same_industry,1
华瓷股份,2732,高铁电气,609,same_industry,1
红相股份,1677,华安证券,3629,same_industry,1
安洁科技,1505,安泰科技,3933,same_industry,1
汉王科技,3785,御银股份,3099,same_industry,1
汉王科技,3785,远方信息,2430,same_industry,1
能科股份,3212,汉得信息,810,same_industry,1
能科股份,3212,宝信软件,2104,same_industry,1
岳阳兴长,2452,齐翔腾达,2512,same_industry,1
中科信息,3616,广电运通,2508,same_industry,1
海能达,1882,银轮股份,224,same_industry,1
浙数文化,290,昆仑万维,2132,same_industry,1
浙数文化,290,江苏国信,1406,same_industry,1
晶盛机电,3640,精测电子,2416,same_industry,1
久立特材,1117,东方电气,951,same_industry,1
金龙汽车,1725,亚星客车,2482,same_industry,1
翔鹭钨业,1282,中钨高新,3627,same_industry,1
*ST保千,987,千山药机,3872,same_industry,1
*ST保千,987,ST锐电,2857,same_industry,1
水晶光电,2103,国际医学,677,same_industry,1
奥特迅,1305,得润电子,467,same_industry,1
四方达,1899,中原内配,1979,same_industry,1
银江股份,1205,易华录,2178,same_industry,1
中石科技,3882,领益智造,3375,same_industry,1
中石科技,3882,碳元科技,2451,same_industry,1
*ST巴士,2388,兰州黄河,2046,same_industry,1
晋亿实业,2739,中国中车,406,same_industry,1
桂发祥,2123,理工环科,558,same_industry,1
永利股份,752,均胜电子,3031,same_industry,1
华正新材,1364,景旺电子,230,same_industry,1
重庆港九,214,南京港,804,same_industry,1
中成股份,402,哈森股份,849,same_industry,1
雷科防务,1965,八菱科技,422,same_industry,1
冠农股份,2799,藏格控股,3709,same_industry,1
冠农股份,2799,富邦股份,1781,same_industry,1
新疆浩源,1509,胜利股份,2878,same_industry,1
华发股份,2051,招商蛇口,2450,same_industry,1
华发股份,2051,荣盛发展,2636,same_industry,1
中国西电,2978,平高电气,891,same_industry,1
三棵树,3365,广信材料,3249,same_industry,1
易联众,1824,钧达股份,261,same_industry,1
第一医药,1667,美凯龙,252,same_industry,1
天汽模,3669,中科三环,2648,same_industry,1
至纯科技,3588,能科股份,3212,same_industry,1
至纯科技,3588,精测电子,2416,same_industry,1
至纯科技,3588,北方华创,3516,same_industry,1
埃夫特,933,埃斯顿,2461,same_industry,1
埃夫特,933,恒誉环保,550,same_industry,1
网达软件,2863,网宿科技,1427,same_industry,1
耐威科技,3312,瑞斯康达,2217,same_industry,1
恒基达鑫,755,宏川智慧,2820,same_industry,1
兄弟科技,2904,亿帆医药,3963,same_industry,1
岱美股份,373,保隆科技,3768,same_industry,1
申达股份,2352,龙头股份,780,same_industry,1
同济科技,2595,张江高科,1726,same_industry,1
海峡环保,1188,国元证券,1139,same_industry,1
太极股份,226,东方国信,3056,same_industry,1
太极股份,226,海量数据,1443,same_industry,1
京投发展,1646,首开股份,401,same_industry,1
远大智能,1594,佳讯飞鸿,1070,same_industry,1
菲利华,3511,光威复材,2203,same_industry,1
同兴达,285,虹软科技,2911,same_industry,1
同兴达,285,捷荣技术,2236,same_industry,1
山东威达,2063,欣旺达,2418,same_industry,1
新日股份,273,南都电源,1568,same_industry,1
赛托生物,3420,仙琚制药,684,same_industry,1
中原环保,604,大禹节水,1958,same_industry,1
株冶集团,2129,锡业股份,3658,same_industry,1
福成股份,78,大康农业,3545,same_industry,1
蒙泰高新,3852,君亭酒店,334,same_industry,1
瑞鹄模具,1598,万胜智能,3717,same_industry,1
冠昊生物,1476,复旦复华,3533,same_industry,1
辉隆股份,1186,亚通股份,2811,same_industry,1
辉隆股份,1186,南宁百货,3428,same_industry,1
宏达电子,1498,火炬电子,2120,same_industry,1
梅花生物,1317,金河生物,2319,same_industry,1
沃施股份,737,凯普生物,478,same_industry,1
南凌科技,1854,兆龙互连,112,same_industry,1
汉得信息,810,宇信科技,3155,same_industry,1
八方股份,1878,信隆健康,872,same_industry,1
八方股份,1878,春风动力,2548,same_industry,1
江丰电子,3972,阿石创,1208,same_industry,1
江丰电子,3972,沪硅产业,1270,same_industry,1
财达证券,2146,中金公司,3854,same_industry,1
金辰股份,581,晶盛机电,3640,same_industry,1
航天动力,593,天奥电子,3203,same_industry,1
春秋电子,1159,传艺科技,2718,same_industry,1
飞天诚信,1561,朗科科技,108,same_industry,1
慧辰资讯,1764,艾迪药业,2417,same_industry,1
慧辰资讯,1764,康希诺,3689,same_industry,1
青农商行,2922,苏州银行,1196,same_industry,1
青农商行,2922,芒果超媒,1454,same_industry,1
中船汉光,2464,迪威尔,1500,same_industry,1
国睿科技,1310,中航飞机,3218,same_industry,1
科华恒盛,678,神州信息,992,same_industry,1
鼎龙股份,3962,东湖高新,3618,same_industry,1
鼎龙股份,3962,精测电子,2416,same_industry,1
凯中精密,1664,均胜电子,3031,same_industry,1
南宁百货,3428,冠农股份,2799,same_industry,1
杰恩设计,1983,佳创视讯,2919,same_industry,1
泰豪科技,1461,青岛双星,459,same_industry,1
嘉诚国际,622,伊之密,3242,same_industry,1
嘉诚国际,622,再升科技,634,same_industry,1
淳中科技,259,国城矿业,2946,same_industry,1
瑞丰高材,1094,联创互联,2846,same_industry,1
光明地产,2858,上海建工,2995,same_industry,1
森霸传感,1273,星帅尔,1296,same_industry,1
美诺华,1264,乐惠国际,25,same_industry,1
星网宇达,164,华测导航,3048,same_industry,1
红星发展,1280,湘潭电化,73,same_industry,1
朗科科技,108,兆易创新,463,same_industry,1
朗科科技,108,太极实业,1387,same_industry,1
海容冷链,897,健盛集团,1783,same_industry,1
中南传媒,1938,凤凰传媒,2119,same_industry,1
智动力,784,森霸传感,1273,same_industry,1
智动力,784,牧原股份,3970,same_industry,1
千金药业,3275,安正时尚,386,same_industry,1
国祯环保,3127,博世科,3954,same_industry,1
久远银海,160,麦迪科技,155,same_industry,1
大富科技,2137,维信诺,2231,same_industry,1
苏奥传感,152,博信股份,856,same_industry,1
华铭智能,3637,博通集成,3334,same_industry,1
奋达科技,3802,共达电声,830,same_industry,1
ST安泰,2100,华锦股份,1025,same_industry,1
远信工业,348,宏微科技,1288,same_industry,1
远信工业,348,雷电微力,1686,same_industry,1
三房巷,3258,荣盛石化,651,same_industry,1
安联锐视,805,双枪科技,3697,same_industry,1
华纳药厂,1658,中科通达,3484,same_industry,1
英科再生,543,格力电器,906,same_industry,1
华亚智能,229,鼎龙股份,3962,same_industry,1
科瑞技术,135,京东方,1784,same_industry,1
三角轮胎,2618,赛轮轮胎,843,same_industry,1
台华新材,3213,中大力德,973,same_industry,1
大中矿业,1110,佳禾食品,1511,same_industry,1
大中矿业,1110,中天火箭,793,same_industry,1
大千生态,1067,美晨生态,71,same_industry,1
中红医疗,729,苏文电能,2683,same_industry,1
东箭科技,1154,华利集团,907,same_industry,1
新天绿能,1573,顺控发展,3204,same_industry,1
超频三,110,木林森,3398,same_industry,1
华脉科技,1468,光迅科技,3425,same_industry,1
山东药玻,1233,正川股份,1704,same_industry,1
四方精创,3520,神州信息,992,same_industry,1
盛剑环境,3336,元琛科技,1934,same_industry,1
建工修复,3748,腾景科技,2021,same_industry,1
蓝盾光电,50,聚光科技,3532,same_industry,1
深科达,54,格力电器,906,same_industry,1
深科达,54,中望软件,142,same_industry,1
永茂泰,1086,美的集团,2444,same_industry,1
*ST新亿,2368,*ST斯太,43,same_industry,1
中国巨石,3937,山东玻纤,1524,same_industry,1
亚士创能,1822,云图控股,1760,same_industry,1
凯龙高科,2864,兆威机电,2086,same_industry,1
凯龙高科,2864,联测科技,1069,same_industry,1
泰坦股份,504,富淼科技,815,same_industry,1
祥源新材,1191,漱玉平民,2487,same_industry,1
海融科技,3148,协和电子,1155,same_industry,1
亚星锚链,1911,天海防务,1018,same_industry,1
利尔化学,2527,利民股份,2772,same_industry,1
新风光,3755,爱威科技,2902,same_industry,1
仲景食品,2669,明新旭腾,2970,same_industry,1
智明达,1977,上海电气,3737,same_industry,1
祥鑫科技,2517,天赐材料,2291,same_industry,1
捷捷微电,3559,闻泰科技,3886,same_industry,1
悦康药业,627,惠泰医疗,998,same_industry,1
中岩大地,392,帅丰电器,163,same_industry,1
中岩大地,392,国统股份,144,same_industry,1
新潮能源,628,台华新材,3213,same_industry,1
青达环保,1144,威腾电气,2157,same_industry,1
青达环保,1144,上声电子,3302,same_industry,1
英诺激光,2385,天禄科技,2343,same_industry,1
仕净科技,2856,申菱环境,303,same_industry,1
凯众股份,2331,广发证券,3414,same_industry,1
通用股份,2327,柯力传感,2953,same_industry,1
华域汽车,2481,汇川技术,3495,same_industry,1
ST辅仁,2635,吉林化纤,759,same_industry,1
瀚蓝环境,913,中国天楹,2440,same_industry,1
迦南科技,574,迈为股份,2698,same_industry,1
欧林生物,1214,菱电电控,1894,same_industry,1
浙海德曼,3523,海优新材,2563,same_industry,1
圣诺生物,3969,上声电子,3302,same_industry,1
徐家汇,3130,永辉超市,2402,same_industry,1
岱勒新材,2189,晨光生物,2012,same_industry,1
康尼机电,1294,今创集团,374,same_industry,1
马应龙,1075,泸州老窖,58,same_industry,1
凯赛生物,413,金发科技,3151,same_industry,1
圣元环保,2567,神农集团,994,same_industry,1
富信科技,3458,安科瑞,3897,same_industry,1
卓越新能,2496,中国电建,15,same_industry,1
明泰铝业,1363,南山铝业,3473,same_industry,1
皇马科技,3644,金晶科技,124,same_industry,1
长城汽车,1220,江淮汽车,1607,same_industry,1
天鹅股份,2929,乾景园林,1883,same_industry,1
比亚迪,1600,安井食品,825,same_industry,1
比亚迪,1600,天合光能,982,same_industry,1
比亚迪,1600,海天味业,1768,same_industry,1
宁德时代,743,美联新材,2454,same_industry,1
宁德时代,743,英搏尔,1723,same_industry,1
东诚药业,0,同仁堂,853,same_industry,1
浙江医药,3192,中欣氟材,1687,same_industry,1
新华制药,215,以岭药业,528,same_industry,1
九州通,1071,东方生物,824,same_industry,1
中国银行,561,中国人寿,3498,same_industry,1
招商轮船,3504,海油发展,3497,same_industry,1
埃斯顿,2461,拓斯达,3849,same_industry,1
福田汽车,1391,亿华通,496,same_industry,1
牧原股份,3970,神农集团,994,same_industry,1
欧普康视,2363,爱博医疗,518,same_industry,1
国轩高科,315,孚能科技,441,same_industry,1
东方证券,3543,平安银行,79,same_industry,1
昊志机电,964,弘亚数控,708,same_industry,1
东吴证券,721,顶点软件,861,same_industry,1
恒信东方,2072,中文在线,2533,same_industry,1
光大银行,649,农业银行,2914,same_industry,1
中国黄金,720,潮宏基,1565,same_industry,1
中国神华,554,中国通号,399,same_industry,1
赛伍技术,1697,宁德时代,743,same_industry,1
蓝色光标,2731,招商银行,3568,same_industry,1
光大证券,3030,方正证券,616,same_industry,1
三超新材,3289,奥普特,3778,same_industry,1
同花顺,1081,东兴证券,3540,same_industry,1
协鑫能科,1543,恺英网络,787,same_industry,1
东方财富,2176,天鹅股份,2929,same_industry,1
宝兰德,551,兴业证券,1116,same_industry,1
红旗连锁,3118,兴业银行,1866,same_industry,1
中油工程,1201,中国电建,15,same_industry,1
国泰君安,3285,珀莱雅,2989,same_industry,1
科博达,2276,珠海冠宇,3446,same_industry,1
成都银行,5,常熟银行,2880,same_industry,1
众兴菌业,2674,迈瑞医疗,2734,same_industry,1
格力电器,906,顺丰控股,901,same_industry,1
珍宝岛,3973,以岭药业,528,same_industry,1
振东制药,1540,贵州百灵,3909,same_industry,1
康缘药业,3211,片仔癀,495,same_industry,1
康缘药业,3211,华润三九,2246,same_industry,1
中钨高新,3627,华锐精密,375,same_industry,1
中天科技,2613,天合光能,982,same_industry,1
以岭药业,528,九安医疗,3479,same_industry,1
万泰生物,3129,神州细胞,936,same_industry,1
陆家嘴,700,华夏幸福,2798,same_industry,1
悦康药业,627,华润双鹤,477,same_industry,1
安徽合力,3193,中钢天源,595,same_industry,1
道森股份,2569,东威科技,883,same_industry,1
中国银河,1754,中信建投,2020,same_industry,1
紫光国微,3427,复旦微电,2106,same_industry,1
健之佳,2604,康缘药业,3211,same_industry,1
柏楚电子,3935,锐科激光,2329,same_industry,1
长川科技,2312,新莱应材,2281,same_industry,1
圣邦股份,3041,思瑞浦,53,same_industry,1
海天味业,1768,千禾味业,3742,same_industry,1
嘉益股份,3297,哈尔斯,1953,same_industry,1
雷电微力,1686,国光电气,3910,same_industry,1
招商证券,630,长江证券,3113,same_industry,1
申通快递,2513,苏宁易购,2308,same_industry,1
德赛西威,3468,宁波银行,3804,same_industry,1
兴齐眼药,2521,恒瑞医药,1789,same_industry,1
中矿资源,2726,博腾股份,2759,same_industry,1
中矿资源,2726,德方纳米,2994,same_industry,1
劲嘉股份,2252,顺灏股份,1504,same_industry,1
爱美客,3716,贝泰妮,727,same_industry,1
复洁环保,732,阳光诺和,2609,same_industry,1
汇顶科技,785,比亚迪,1600,same_industry,1
中国巨石,3937,豪能股份,2632,same_industry,1
圣湘生物,1837,江中药业,1778,same_industry,1
恒力石化,621,君正集团,2447,same_industry,1
航宇科技,92,甬金股份,3525,same_industry,1
融捷股份,1330,天齐锂业,704,same_industry,1
星源材质,718,璞泰来,2339,same_industry,1
泸州老窖,58,古井贡酒,1423,same_industry,1
盘江股份,197,国机汽车,2071,same_industry,1
上机数控,2545,康缘药业,3211,same_industry,1
中银证券,1249,比亚迪,1600,same_industry,1
比亚迪,1600,塞力斯,2219,same_industry,1
中信证券,3564,吉比特,3684,same_industry,1
科大讯飞,308,拓尔思,1968,same_industry,1
中国铝业,2801,中国一重,98,same_industry,1
亿纬锂能,3219,东阿阿胶,1756,same_industry,1
中国国航,3809,中国电建,15,same_industry,1
宁德时代,743,珠海冠宇,3446,same_industry,1
当升科技,3227,四川路桥,3687,same_industry,1
新华网,776,国新能源,3304,same_industry,1
中国银河,1754,中国电影,2825,same_industry,1
贵州茅台,272,药明康德,2150,same_industry,1
贵州茅台,272,广汇能源,2183,same_industry,1
浙商证券,2622,中国电建,15,same_industry,1
西安饮食,855,中公教育,63,same_industry,1
天华超净,2448,京泉华,894,same_industry,1
梅花生物,1317,贵州三力,1829,same_industry,1
福达股份,3088,新强联,3361,same_industry,1
璞泰来,2339,杉杉股份,870,same_industry,1
雅化集团,919,东华科技,1742,same_industry,1
城投控股,967,上海电力,3538,same_industry,1
派能科技,33,宁德时代,743,same_industry,1
奥维通信,2179,三五互联,367,same_industry,1
恒立液压,442,宁波韵升,3353,same_industry,1
东方盛虹,2921,万华化学,1548,same_industry,1
康泰医学,3111,鱼跃医疗,2488,same_industry,1
传艺科技,2718,孚能科技,441,same_industry,1
云南白药,345,招商公路,3390,same_industry,1
鹏鼎控股,2500,横店东磁,3868,same_industry,1
鹏鼎控股,2500,环旭电子,2410,same_industry,1
黑芝麻,618,国新能源,3304,same_industry,1
国金证券,1008,东兴证券,3540,same_industry,1
温氏股份,3413,兴森科技,3556,same_industry,1
三全食品,3590,好利来,673,same_industry,1
恒力石化,621,东方盛虹,2921,same_industry,1
博通集成,3334,汇顶科技,785,same_industry,1
荣盛发展,2636,民生银行,560,same_industry,1
舍得酒业,3621,豫园股份,2634,same_industry,1
光线传媒,466,奥飞娱乐,1933,same_industry,1
恒瑞医药,1789,凯因科技,258,same_industry,1
长盛轴承,2640,双飞股份,1517,same_industry,1
国泰君安,3285,卓胜微,2804,same_industry,1
中国石油,781,中国化学,2871,same_industry,1
国元证券,1139,中信证券,3564,same_industry,1
中信建投,2020,乐普医疗,1839,same_industry,1
中化国际,3362,泰和新材,2833,same_industry,1
中国电建,15,中国船舶,2346,same_industry,1
振华科技,1868,浙江世宝,1940,same_industry,1
国恩股份,2581,新凤鸣,3154,same_industry,1
ST中基,28,新瀚新材,3488,same_industry,1
紫光国微,3427,北方华创,3516,same_industry,1
卓胜微,2804,汇顶科技,785,same_industry,1
中科创达,722,海量数据,1443,same_industry,1
韵达股份,2269,长江证券,3113,same_industry,1
洽洽食品,2212,国瓷材料,2876,same_industry,1
恺英网络,787,完美世界,1457,same_industry,1
京沪高铁,2653,奥普家居,2434,same_industry,1
天合光能,982,中来股份,1703,same_industry,1
国泰集团,457,青龙管业,456,same_industry,1
国轩高科,315,格林美,3968,same_industry,1
德业股份,2647,锦浪科技,2414,same_industry,1
百大集团,1633,方大特钢,2361,same_industry,1
光大证券,3030,宁德时代,743,same_industry,1
设研院,113,天域生态,2869,same_industry,1
太平洋证券,3137,三环集团,1484,same_industry,1
太平洋证券,3137,东易日盛,2516,same_industry,1
太平洋证券,3137,比亚迪,1600,same_industry,1
太平洋证券,3137,拓斯达,3849,same_industry,1
太平洋证券,3137,大族激光,1362,same_industry,1
太平洋证券,3137,东方财富,2176,same_industry,1
太平洋证券,3137,恩捷股份,192,same_industry,1
太平洋证券,3137,工业富联,790,same_industry,1
太平洋证券,3137,古井贡酒,1423,same_industry,1
太平洋证券,3137,广联达,3607,same_industry,1
太平洋证券,3137,益生股份,371,same_industry,1
太平洋证券,3137,恒生电子,949,same_industry,1
太平洋证券,3137,恒逸石化,2952,same_industry,1
太平洋证券,3137,建设银行,3014,same_industry,1
太平洋证券,3137,康泰生物,2608,same_industry,1
太平洋证券,3137,浪潮信息,2439,same_industry,1
太平洋证券,3137,隆基股份,2032,same_industry,1
太平洋证券,3137,金钼股份,2754,same_industry,1
太平洋证券,3137,中航资本,851,same_industry,1
太平洋证券,3137,荣盛石化,651,same_industry,1
太平洋证券,3137,山西汾酒,2458,same_industry,1
太平洋证券,3137,上海银行,2391,same_industry,1
太平洋证券,3137,生益科技,2504,same_industry,1
太平洋证券,3137,景旺电子,230,same_industry,1
太平洋证券,3137,双汇发展,173,same_industry,1
太平洋证券,3137,亿帆医药,3963,same_industry,1
太平洋证券,3137,韦尔股份,335,same_industry,1
太平洋证券,3137,新希望,2177,same_industry,1
太平洋证券,3137,鱼跃医疗,2488,same_industry,1
太平洋证券,3137,先导智能,2696,same_industry,1
太平洋证券,3137,中直股份,2700,same_industry,1
太平洋证券,3137,石化机械,1737,same_industry,1
太平洋证券,3137,金徽酒,2257,same_industry,1
中信建投,2020,亿嘉和,988,same_industry,1
中信建投,2020,农业银行,2914,same_industry,1
中信建投,2020,宁波银行,3804,same_industry,1
中信建投,2020,平安银行,79,same_industry,1
中信建投,2020,中国联通,707,same_industry,1
中信建投,2020,德赛西威,3468,same_industry,1
中信建投,2020,中国医药,1315,same_industry,1
大华股份,3848,中国软件,3295,same_industry,1
全志科技,2265,宁德时代,743,same_industry,1
华兰生物,1919,天坛生物,2382,same_industry,1
恒瑞医药,1789,爱尔眼科,3914,same_industry,1
恒瑞医药,1789,海康威视,2502,same_industry,1
恒瑞医药,1789,康缘药业,3211,same_industry,1
恒瑞医药,1789,喜临门,11,same_industry,1
恒瑞医药,1789,中国医药,1315,same_industry,1
海辰药业,3664,中信证券,3564,same_industry,1
药明康德,2150,华大基因,12,same_industry,1
药明康德,2150,东方园林,1084,same_industry,1
药明康德,2150,云南白药,345,same_industry,1
药明康德,2150,*ST德豪,2838,same_industry,1
药明康德,2150,越博动力,3878,same_industry,1
药明康德,2150,绿色动力,566,same_industry,1
药明康德,2150,汉鼎宇佑,3311,same_industry,1
五粮液,2724,天神娱乐,657,same_industry,1
五粮液,2724,招商证券,630,same_industry,1
乐普医疗,1839,恒瑞医药,1789,same_industry,1
乐普医疗,1839,君实生物,1870,same_industry,1
乐普医疗,1839,创新医疗,506,same_industry,1
乐普医疗,1839,喜临门,11,same_industry,1
智飞生物,615,华兰生物,1919,same_industry,1
中泰证券,1717,兴业证券,1116,same_industry,1
康泰生物,2608,多氟多,1175,same_industry,1
万孚生物,1821,葵花药业,1059,same_industry,1
东兴证券,3540,安图生物,635,same_industry,1
东兴证券,3540,宝信软件,2104,same_industry,1
东兴证券,3540,高德红外,1160,same_industry,1
葵花药业,1059,济川药业,596,same_industry,1
佳都科技,934,白云山,3021,same_industry,1
乐视网,2678,华泰证券,746,same_industry,1
乐视网,2678,红旗连锁,3118,same_industry,1
乐视网,2678,东方财富,2176,same_industry,1
贵州茅台,272,万科A,3645,same_industry,1
贵州茅台,272,贵州燃气,1009,same_industry,1
包钢股份,178,鞍钢股份,601,same_industry,1
鞍钢股份,601,宝钢股份,1419,same_industry,1
宝钢股份,1419,武钢股份,1153,same_industry,1
宝钢股份,1419,莱克电气,3441,same_industry,1
国泰君安,3285,比亚迪,1600,same_industry,1
国泰君安,3285,广汽集团,1853,same_industry,1
国泰君安,3285,民生银行,560,same_industry,1
国泰君安,3285,长城汽车,1220,same_industry,1
海螺水泥,1606,牧原股份,3970,same_industry,1
宝信软件,2104,联发股份,3139,same_industry,1
中国联通,707,东土科技,23,same_industry,1
中国联通,707,立讯精密,2979,same_industry,1
中国联通,707,郑州银行,1192,same_industry,1
保利地产,2353,阳光城,2668,same_industry,1
游族网络,3470,中国联通,707,same_industry,1
桐昆股份,778,大秦铁路,3377,same_industry,1
荣安地产,3040,远光软件,169,same_industry,1
中国银河,1754,工业富联,790,same_industry,1
北京银行,1865,杭州银行,3730,same_industry,1
招商银行,3568,北京银行,1865,same_industry,1
财通证券,1147,乐视网,2678,same_industry,1
美年健康,1910,华谊兄弟,3274,same_industry,1
新华都,2131,云南白药,345,same_industry,1
贝达药业,237,艾德生物,3820,same_industry,1
德方纳米,2994,比亚迪,1600,same_industry,1
比亚迪,1600,老板电器,538,same_industry,1
比亚迪,1600,孚能科技,441,same_industry,1
宁德时代,743,超华科技,1555,same_industry,1
宁德时代,743,鼎胜新材,3565,same_industry,1
宁德时代,743,天华超净,2448,same_industry,1
迈瑞医疗,2734,迪普科技,411,same_industry,1
文灿股份,1513,南京证券,323,same_industry,1
中国动力,3654,中国海防,2468,same_industry,1
长安汽车,783,众泰汽车,2283,same_industry,1
天赐材料,2291,新宙邦,2400,same_industry,1
中国铁建,3400,比亚迪,1600,same_industry,1
温氏股份,3413,宁德时代,743,same_industry,1
温氏股份,3413,南极电商,95,same_industry,1
温氏股份,3413,罗牛山,2330,same_industry,1
蓝思科技,2377,科森科技,3006,same_industry,1
上汽集团,3666,宇通客车,1231,same_industry,1
上汽集团,3666,新泉股份,2149,same_industry,1
上汽集团,3666,威孚高科,1370,same_industry,1
信雅达,1581,财通证券,1147,same_industry,1
格力电器,906,西藏旅游,1746,same_industry,1
格力电器,906,苏泊尔,709,same_industry,1
格力电器,906,新希望,2177,same_industry,1
成都银行,5,张家港行,586,same_industry,1
兴业证券,1116,成都银行,5,same_industry,1
兴业证券,1116,大秦铁路,3377,same_industry,1
兴业证券,1116,东方财富,2176,same_industry,1
兴业证券,1116,海亮股份,166,same_industry,1
兴业证券,1116,国电南瑞,2998,same_industry,1
兴业证券,1116,华友钴业,2524,same_industry,1
兴业证券,1116,招商证券,630,same_industry,1
青岛啤酒,433,建科院,2256,same_industry,1
南方航空,1955,露笑科技,578,same_industry,1
通鼎互联,3867,名家汇,356,same_industry,1
光明乳业,1342,上海莱士,3084,same_industry,1
长城证券,3858,大参林,2925,same_industry,1
长城证券,3858,伊利股份,1424,same_industry,1
恒华科技,1483,美的集团,2444,same_industry,1
科大讯飞,308,科沃斯,546,same_industry,1
科大讯飞,308,招商蛇口,2450,same_industry,1
申万宏源,3330,中远海控,1830,same_industry,1
申万宏源,3330,工业富联,790,same_industry,1
申万宏源,3330,劲嘉股份,2252,same_industry,1
申万宏源,3330,合盛硅业,501,same_industry,1
申万宏源,3330,华夏银行,3426,same_industry,1
申万宏源,3330,环旭电子,2410,same_industry,1
申万宏源,3330,上机数控,2545,same_industry,1
申万宏源,3330,宇晶股份,2537,same_industry,1
申万宏源,3330,泸州老窖,58,same_industry,1
申万宏源,3330,吉祥航空,148,same_industry,1
申万宏源,3330,南京银行,606,same_industry,1
申万宏源,3330,上海银行,2391,same_industry,1
申万宏源,3330,常熟银行,2880,same_industry,1
申万宏源,3330,宁德时代,743,same_industry,1
申万宏源,3330,农业银行,2914,same_industry,1
申万宏源,3330,金力永磁,1079,same_industry,1
申万宏源,3330,平安银行,79,same_industry,1
申万宏源,3330,浦发银行,2525,same_industry,1
申万宏源,3330,安克创新,2483,same_industry,1
申万宏源,3330,金春股份,2436,same_industry,1
申万宏源,3330,明阳电路,72,same_industry,1
申万宏源,3330,兴业银行,1866,same_industry,1
申万宏源,3330,药明康德,2150,same_industry,1
申万宏源,3330,中国石化,2840,same_industry,1
申万宏源,3330,招商银行,3568,same_industry,1
申万宏源,3330,乐普医疗,1839,same_industry,1
华泰证券,746,安迪苏,3126,same_industry,1
獐子岛,3025,南山铝业,3473,same_industry,1
国金证券,1008,光大银行,649,same_industry,1
国金证券,1008,东方财富,2176,same_industry,1
国金证券,1008,广发证券,3414,same_industry,1
中金公司,3854,山西证券,1133,same_industry,1
招商证券,630,乐普医疗,1839,same_industry,1
招商证券,630,梦百合,1304,same_industry,1
苏泊尔,709,五粮液,2724,same_industry,1
中航光电,1103,美亚柏科,1046,same_industry,1
东方财富,2176,宋城演艺,486,same_industry,1
中宠股份,3019,贵研铂业,2422,same_industry,1
岭南股份,3166,奥拓电子,571,same_industry,1
东方证券,3543,温氏股份,3413,same_industry,1
东方证券,3543,海康威视,2502,same_industry,1
方正证券,616,卫星石化,1114,same_industry,1
方正证券,616,罗博特科,918,same_industry,1
方正证券,616,华峰氨纶,1793,same_industry,1
方正证券,616,晶盛机电,3640,same_industry,1
方正证券,616,先导智能,2696,same_industry,1
方正证券,616,新和成,3572,same_industry,1
方正证券,616,亿联网络,171,same_industry,1
方正证券,616,乐视网,2678,same_industry,1
利尔化学,2527,方正证券,616,same_industry,1
华域汽车,2481,宇通客车,1231,same_industry,1
分众传媒,1431,金圆股份,3832,same_industry,1
巨人网络,3104,分众传媒,1431,same_industry,1
